"","location","error","Best_error","Worst_error","distance","number"
"3927","roof",6579.11136446695,3568.62219599694,7913.63829490901,48,6
"3928","roof",3870.05693746122,3568.62219599694,7913.63829490901,48,6
"3929","roof",3961.52883202692,3568.62219599694,7913.63829490901,48,6
"3930","roof",5494.08805989004,3568.62219599694,7913.63829490901,48,6
"3931","roof",3624.69525302327,3568.62219599694,7913.63829490901,48,7
"3932","roof",5879.76293537391,3568.62219599694,7913.63829490901,48,7
"3933","roof",9059.93965346306,3568.62219599694,7913.63829490901,48,7
"3934","roof",3744.09027287183,3568.62219599694,7913.63829490901,48,7
"3935","roof",3748.33240783062,3568.62219599694,7913.63829490901,48,7
"3936","roof",5416.40254179899,3568.62219599694,7913.63829490901,48,7
"3937","roof",11001.9021365737,3568.62219599694,7913.63829490901,48,7
"3938","roof",3764.95272159265,3568.62219599694,7913.63829490901,48,7
"3939","roof",5363.4221687423,3568.62219599694,7913.63829490901,48,7
"3940","roof",7027.4521007394,3568.62219599694,7913.63829490901,48,7
"3941","roof",3603.36731048003,3568.62219599694,7913.63829490901,48,8
"3942","roof",3971.03471794302,3568.62219599694,7913.63829490901,48,8
"3943","roof",8759.05406929611,3568.62219599694,7913.63829490901,48,8
"3944","roof",7490.18460086387,3568.62219599694,7913.63829490901,48,8
"3945","roof",10891.9386489414,3568.62219599694,7913.63829490901,48,8
"3946","roof",11773.0316494561,3568.62219599694,7913.63829490901,48,8
"3947","roof",6735.7496845011,3568.62219599694,7913.63829490901,48,8
"3948","roof",3859.13764128029,3568.62219599694,7913.63829490901,48,8
"3949","roof",3778.73479763264,3568.62219599694,7913.63829490901,48,8
"3950","roof",3948.34302022493,3568.62219599694,7913.63829490901,48,8
"3951","roof",4510.20487632504,3568.62219599694,7913.63829490901,48,9
"3952","roof",29817.1075285261,3568.62219599694,7913.63829490901,48,9
"3953","roof",5687.82336704878,3568.62219599694,7913.63829490901,48,9
"3954","roof",6059.89184016509,3568.62219599694,7913.63829490901,48,9
"3955","roof",4601.1656903825,3568.62219599694,7913.63829490901,48,9
"3956","roof",3927.66960477566,3568.62219599694,7913.63829490901,48,9
"3957","roof",3983.75449496539,3568.62219599694,7913.63829490901,48,9
"3958","roof",3759.70112062145,3568.62219599694,7913.63829490901,48,9
"3959","roof",4159.74042290556,3568.62219599694,7913.63829490901,48,9
"3960","roof",3786.58445248644,3568.62219599694,7913.63829490901,48,9
"3961","roof",4709.96836843101,3568.62219599694,7913.63829490901,48,10
"3962","roof",16575.8083707434,3568.62219599694,7913.63829490901,48,10
"3963","roof",4408.33286064054,3568.62219599694,7913.63829490901,48,10
"3964","roof",4024.89092380488,3568.62219599694,7913.63829490901,48,10
"3965","roof",4154.90199677228,3568.62219599694,7913.63829490901,48,10
"3966","roof",3929.86675565055,3568.62219599694,7913.63829490901,48,10
"3967","roof",21539.8500377723,3568.62219599694,7913.63829490901,48,10
"3968","roof",4508.96220467691,3568.62219599694,7913.63829490901,48,10
"3969","roof",4135.255527203,3568.62219599694,7913.63829490901,48,10
"3970","roof",5112.62004369598,3568.62219599694,7913.63829490901,48,10
"3971","roof",5405.85248984286,3568.62219599694,7913.63829490901,48,11
"3972","roof",4034.66517458316,3568.62219599694,7913.63829490901,48,11
"3973","roof",7080.0212675286,3568.62219599694,7913.63829490901,48,11
"3974","roof",3975.86746246372,3568.62219599694,7913.63829490901,48,11
"3975","roof",5670.13161446782,3568.62219599694,7913.63829490901,48,11
"3976","roof",4104.3014128401,3568.62219599694,7913.63829490901,48,11
"3977","roof",3601.4399631745,3568.62219599694,7913.63829490901,48,11
"3978","roof",4155.26508481843,3568.62219599694,7913.63829490901,48,11
"3979","roof",3584.53590975449,3568.62219599694,7913.63829490901,48,11
"3980","roof",3692.07265261208,3568.62219599694,7913.63829490901,48,11
"3981","roof",3700.59075031754,3568.62219599694,7913.63829490901,48,12
"3982","roof",4899.48499641523,3568.62219599694,7913.63829490901,48,12
"3983","roof",5551.31361274276,3568.62219599694,7913.63829490901,48,12
"3984","roof",6491.64202178524,3568.62219599694,7913.63829490901,48,12
"3985","roof",4706.69909361193,3568.62219599694,7913.63829490901,48,12
"3986","roof",3691.18042659575,3568.62219599694,7913.63829490901,48,12
"3987","roof",4204.38473509187,3568.62219599694,7913.63829490901,48,12
"3988","roof",4727.99082790213,3568.62219599694,7913.63829490901,48,12
"3989","roof",5296.63414091185,3568.62219599694,7913.63829490901,48,12
"3990","roof",3985.41349331506,3568.62219599694,7913.63829490901,48,12
"3991","roof",5864.86230143409,3568.62219599694,7913.63829490901,96,2
"3992","roof",1169311.92393588,3568.62219599694,7913.63829490901,96,2
"3993","roof",1941942.70762503,3568.62219599694,7913.63829490901,96,2
"3994","roof",322540.997409191,3568.62219599694,7913.63829490901,96,2
"3995","roof",11912.8052795173,3568.62219599694,7913.63829490901,96,2
"3996","roof",157716.931720596,3568.62219599694,7913.63829490901,96,2
"3997","roof",4795.36369229333,3568.62219599694,7913.63829490901,96,2
"3998","roof",6906.97128395488,3568.62219599694,7913.63829490901,96,2
"3999","roof",19358.2056099431,3568.62219599694,7913.63829490901,96,2
"4000","roof",22133.7945010756,3568.62219599694,7913.63829490901,96,2
"4001","roof",3705.85524890139,3568.62219599694,7913.63829490901,96,3
"4002","roof",9859.49203533393,3568.62219599694,7913.63829490901,96,3
"4003","roof",9820.50698104158,3568.62219599694,7913.63829490901,96,3
"4004","roof",5699.03209547883,3568.62219599694,7913.63829490901,96,3
"4005","roof",7439.36874415254,3568.62219599694,7913.63829490901,96,3
"4006","roof",11621.9903221353,3568.62219599694,7913.63829490901,96,3
"4007","roof",3635.07265535559,3568.62219599694,7913.63829490901,96,3
"4008","roof",9005.37755727449,3568.62219599694,7913.63829490901,96,3
"4009","roof",5599.20786726838,3568.62219599694,7913.63829490901,96,3
"4010","roof",7530.66905424557,3568.62219599694,7913.63829490901,96,3
"4011","roof",42346.137207479,3568.62219599694,7913.63829490901,96,4
"4012","roof",5612.32263588712,3568.62219599694,7913.63829490901,96,4
"4013","roof",15418.9050851989,3568.62219599694,7913.63829490901,96,4
"4014","roof",4467.56103750697,3568.62219599694,7913.63829490901,96,4
"4015","roof",6081.34497860498,3568.62219599694,7913.63829490901,96,4
"4016","roof",5806.62570352725,3568.62219599694,7913.63829490901,96,4
"4017","roof",4815.08172058522,3568.62219599694,7913.63829490901,96,4
"4018","roof",4726.71449743774,3568.62219599694,7913.63829490901,96,4
"4019","roof",8627.74028126111,3568.62219599694,7913.63829490901,96,4
"4020","roof",4396.14385450684,3568.62219599694,7913.63829490901,96,4
"4021","roof",6134.64992365193,3568.62219599694,7913.63829490901,96,5
"4022","roof",4067.95950084745,3568.62219599694,7913.63829490901,96,5
"4023","roof",7993.06544756122,3568.62219599694,7913.63829490901,96,5
"4024","roof",4804.72858956206,3568.62219599694,7913.63829490901,96,5
"4025","roof",5522.62211230583,3568.62219599694,7913.63829490901,96,5
"4026","roof",5048.30180678007,3568.62219599694,7913.63829490901,96,5
"4027","roof",11993.9116249636,3568.62219599694,7913.63829490901,96,5
"4028","roof",7204.93043267511,3568.62219599694,7913.63829490901,96,5
"4029","roof",8837.33381267096,3568.62219599694,7913.63829490901,96,5
"4030","roof",7653.85270941136,3568.62219599694,7913.63829490901,96,5
"4031","roof",5128.97634444386,3568.62219599694,7913.63829490901,96,6
"4032","roof",3608.65753634273,3568.62219599694,7913.63829490901,96,6
"4033","roof",4338.52973167276,3568.62219599694,7913.63829490901,96,6
"4034","roof",5208.96412256049,3568.62219599694,7913.63829490901,96,6
"4035","roof",3854.03609069432,3568.62219599694,7913.63829490901,96,6
"4036","roof",3844.34606726843,3568.62219599694,7913.63829490901,96,6
"4037","roof",7771.31792687818,3568.62219599694,7913.63829490901,96,6
"4038","roof",3906.6549721575,3568.62219599694,7913.63829490901,96,6
"4039","roof",5664.90051635034,3568.62219599694,7913.63829490901,96,6
"4040","roof",10002.451219427,3568.62219599694,7913.63829490901,96,6
"4041","roof",7944.51811939909,3568.62219599694,7913.63829490901,96,7
"4042","roof",4183.65964392162,3568.62219599694,7913.63829490901,96,7
"4043","roof",4913.63682774486,3568.62219599694,7913.63829490901,96,7
"4044","roof",3908.61071382412,3568.62219599694,7913.63829490901,96,7
"4045","roof",5114.5949264193,3568.62219599694,7913.63829490901,96,7
"4046","roof",4516.44613270224,3568.62219599694,7913.63829490901,96,7
"4047","roof",4367.15693292688,3568.62219599694,7913.63829490901,96,7
"4048","roof",4860.84372726512,3568.62219599694,7913.63829490901,96,7
"4049","roof",3925.05638947306,3568.62219599694,7913.63829490901,96,7
"4050","roof",3627.52221454472,3568.62219599694,7913.63829490901,96,7
"4051","roof",4442.38963040289,3568.62219599694,7913.63829490901,96,8
"4052","roof",3806.3077572044,3568.62219599694,7913.63829490901,96,8
"4053","roof",3801.95621109776,3568.62219599694,7913.63829490901,96,8
"4054","roof",4348.88999388779,3568.62219599694,7913.63829490901,96,8
"4055","roof",3833.87025607004,3568.62219599694,7913.63829490901,96,8
"4056","roof",5998.39237668295,3568.62219599694,7913.63829490901,96,8
"4057","roof",3941.11050163239,3568.62219599694,7913.63829490901,96,8
"4058","roof",6241.42546586032,3568.62219599694,7913.63829490901,96,8
"4059","roof",4696.80055867879,3568.62219599694,7913.63829490901,96,8
"4060","roof",4057.25036243263,3568.62219599694,7913.63829490901,96,8
"4061","roof",5182.0159735608,3568.62219599694,7913.63829490901,96,9
"4062","roof",4138.452565433,3568.62219599694,7913.63829490901,96,9
"4063","roof",3660.5909041727,3568.62219599694,7913.63829490901,96,9
"4064","roof",4129.39004532679,3568.62219599694,7913.63829490901,96,9
"4065","roof",3994.66815074671,3568.62219599694,7913.63829490901,96,9
"4066","roof",7008.13064116906,3568.62219599694,7913.63829490901,96,9
"4067","roof",5204.02089193896,3568.62219599694,7913.63829490901,96,9
"4068","roof",3578.60640497447,3568.62219599694,7913.63829490901,96,9
"4069","roof",5354.02823007724,3568.62219599694,7913.63829490901,96,9
"4070","roof",3893.92802209483,3568.62219599694,7913.63829490901,96,9
"4071","roof",3664.54442417798,3568.62219599694,7913.63829490901,96,10
"4072","roof",11233.9306385372,3568.62219599694,7913.63829490901,96,10
"4073","roof",4740.56931211519,3568.62219599694,7913.63829490901,96,10
"4074","roof",4791.38588530601,3568.62219599694,7913.63829490901,96,10
"4075","roof",8300.55251990351,3568.62219599694,7913.63829490901,96,10
"4076","roof",4079.537991952,3568.62219599694,7913.63829490901,96,10
"4077","roof",6228.03923747786,3568.62219599694,7913.63829490901,96,10
"4078","roof",4095.97396444007,3568.62219599694,7913.63829490901,96,10
"4079","roof",6244.14822627303,3568.62219599694,7913.63829490901,96,10
"4080","roof",4379.15297043573,3568.62219599694,7913.63829490901,96,10
"4081","roof",4407.60176740155,3568.62219599694,7913.63829490901,96,11
"4082","roof",4027.81431640736,3568.62219599694,7913.63829490901,96,11
"4083","roof",3696.98796494821,3568.62219599694,7913.63829490901,96,11
"4084","roof",3573.46536317007,3568.62219599694,7913.63829490901,96,11
"4085","roof",5156.20690391377,3568.62219599694,7913.63829490901,96,11
"4086","roof",3775.75684305512,3568.62219599694,7913.63829490901,96,11
"4087","roof",4558.77292197953,3568.62219599694,7913.63829490901,96,11
"4088","roof",4622.1838496472,3568.62219599694,7913.63829490901,96,11
"4089","roof",3774.64632288939,3568.62219599694,7913.63829490901,96,11
"4090","roof",6517.41333486094,3568.62219599694,7913.63829490901,96,11
"4091","roof",4284.50233856722,3568.62219599694,7913.63829490901,96,12
"4092","roof",4563.51606849599,3568.62219599694,7913.63829490901,96,12
"4093","roof",3838.15673858242,3568.62219599694,7913.63829490901,96,12
"4094","roof",4678.33711253271,3568.62219599694,7913.63829490901,96,12
"4095","roof",4211.79995131235,3568.62219599694,7913.63829490901,96,12
"4096","roof",3630.38902993063,3568.62219599694,7913.63829490901,96,12
"4097","roof",4622.68281690318,3568.62219599694,7913.63829490901,96,12
"4098","roof",3752.17246836225,3568.62219599694,7913.63829490901,96,12
"4099","roof",5680.66073132097,3568.62219599694,7913.63829490901,96,12
"4100","roof",7828.44164746518,3568.62219599694,7913.63829490901,96,12
"4101","roof",9720.99885807802,3568.62219599694,7913.63829490901,144,2
"4102","roof",41817.9729334625,3568.62219599694,7913.63829490901,144,2
"4103","roof",12077.1080721057,3568.62219599694,7913.63829490901,144,2
"4104","roof",70729.9580590806,3568.62219599694,7913.63829490901,144,2
"4105","roof",70729.9580590806,3568.62219599694,7913.63829490901,144,2
"4106","roof",31489.482950325,3568.62219599694,7913.63829490901,144,2
"4107","roof",6437.88665212321,3568.62219599694,7913.63829490901,144,2
"4108","roof",108364.411322889,3568.62219599694,7913.63829490901,144,2
"4109","roof",76710.5387705459,3568.62219599694,7913.63829490901,144,2
"4110","roof",11615.4757072274,3568.62219599694,7913.63829490901,144,2
"4111","roof",5746.72187751821,3568.62219599694,7913.63829490901,144,3
"4112","roof",7911.71479323238,3568.62219599694,7913.63829490901,144,3
"4113","roof",5389.37672377066,3568.62219599694,7913.63829490901,144,3
"4114","roof",12133.2902966547,3568.62219599694,7913.63829490901,144,3
"4115","roof",8056.44577412996,3568.62219599694,7913.63829490901,144,3
"4116","roof",4011.35334832897,3568.62219599694,7913.63829490901,144,3
"4117","roof",70188.6705003125,3568.62219599694,7913.63829490901,144,3
"4118","roof",14462.6800823662,3568.62219599694,7913.63829490901,144,3
"4119","roof",20733.2825522889,3568.62219599694,7913.63829490901,144,3
"4120","roof",4026.77155669182,3568.62219599694,7913.63829490901,144,3
"4121","roof",4761.7618656646,3568.62219599694,7913.63829490901,144,4
"4122","roof",13455.3042517361,3568.62219599694,7913.63829490901,144,4
"4123","roof",7422.36721061482,3568.62219599694,7913.63829490901,144,4
"4124","roof",4078.82867805423,3568.62219599694,7913.63829490901,144,4
"4125","roof",23406.049160981,3568.62219599694,7913.63829490901,144,4
"4126","roof",3739.27925783277,3568.62219599694,7913.63829490901,144,4
"4127","roof",10707.9172918996,3568.62219599694,7913.63829490901,144,4
"4128","roof",11369.6944470457,3568.62219599694,7913.63829490901,144,4
"4129","roof",5129.2219423316,3568.62219599694,7913.63829490901,144,4
"4130","roof",37173.3678251445,3568.62219599694,7913.63829490901,144,4
"4131","roof",3894.2293185552,3568.62219599694,7913.63829490901,144,5
"4132","roof",4653.70111564401,3568.62219599694,7913.63829490901,144,5
"4133","roof",4292.82388445457,3568.62219599694,7913.63829490901,144,5
"4134","roof",7680.36762206686,3568.62219599694,7913.63829490901,144,5
"4135","roof",3675.81200557481,3568.62219599694,7913.63829490901,144,5
"4136","roof",6740.75260103052,3568.62219599694,7913.63829490901,144,5
"4137","roof",3741.04866198342,3568.62219599694,7913.63829490901,144,5
"4138","roof",3849.67897840528,3568.62219599694,7913.63829490901,144,5
"4139","roof",3976.3013543549,3568.62219599694,7913.63829490901,144,5
"4140","roof",5997.53683865888,3568.62219599694,7913.63829490901,144,5
"4141","roof",3616.54652325729,3568.62219599694,7913.63829490901,144,6
"4142","roof",5023.25684317538,3568.62219599694,7913.63829490901,144,6
"4143","roof",3698.7091927745,3568.62219599694,7913.63829490901,144,6
"4144","roof",3786.16092069376,3568.62219599694,7913.63829490901,144,6
"4145","roof",3686.30438543683,3568.62219599694,7913.63829490901,144,6
"4146","roof",5369.32562524054,3568.62219599694,7913.63829490901,144,6
"4147","roof",3571.91684514733,3568.62219599694,7913.63829490901,144,6
"4148","roof",4144.54016957411,3568.62219599694,7913.63829490901,144,6
"4149","roof",4169.11771640134,3568.62219599694,7913.63829490901,144,6
"4150","roof",5106.93252717991,3568.62219599694,7913.63829490901,144,6
"4151","roof",3572.12337806467,3568.62219599694,7913.63829490901,144,7
"4152","roof",7154.29895788474,3568.62219599694,7913.63829490901,144,7
"4153","roof",4295.90630834151,3568.62219599694,7913.63829490901,144,7
"4154","roof",5005.23579000556,3568.62219599694,7913.63829490901,144,7
"4155","roof",4052.89170474681,3568.62219599694,7913.63829490901,144,7
"4156","roof",8661.25443510016,3568.62219599694,7913.63829490901,144,7
"4157","roof",3842.17735392389,3568.62219599694,7913.63829490901,144,7
"4158","roof",5601.17840649113,3568.62219599694,7913.63829490901,144,7
"4159","roof",3940.4805047216,3568.62219599694,7913.63829490901,144,7
"4160","roof",3842.01443745497,3568.62219599694,7913.63829490901,144,7
"4161","roof",3569.99386520064,3568.62219599694,7913.63829490901,144,8
"4162","roof",4914.80431081909,3568.62219599694,7913.63829490901,144,8
"4163","roof",4589.17809301082,3568.62219599694,7913.63829490901,144,8
"4164","roof",4089.11562668982,3568.62219599694,7913.63829490901,144,8
"4165","roof",3611.67826483496,3568.62219599694,7913.63829490901,144,8
"4166","roof",4368.96267714515,3568.62219599694,7913.63829490901,144,8
"4167","roof",4129.65869442148,3568.62219599694,7913.63829490901,144,8
"4168","roof",3653.83944562453,3568.62219599694,7913.63829490901,144,8
"4169","roof",4648.4653954507,3568.62219599694,7913.63829490901,144,8
"4170","roof",3804.80994188655,3568.62219599694,7913.63829490901,144,8
"4171","roof",4636.31623675159,3568.62219599694,7913.63829490901,144,9
"4172","roof",3819.01137126018,3568.62219599694,7913.63829490901,144,9
"4173","roof",3596.64869339454,3568.62219599694,7913.63829490901,144,9
"4174","roof",4224.88656026753,3568.62219599694,7913.63829490901,144,9
"4175","roof",3606.84834048771,3568.62219599694,7913.63829490901,144,9
"4176","roof",6268.01428735526,3568.62219599694,7913.63829490901,144,9
"4177","roof",3611.07825799495,3568.62219599694,7913.63829490901,144,9
"4178","roof",4008.04315016506,3568.62219599694,7913.63829490901,144,9
"4179","roof",3813.49568003589,3568.62219599694,7913.63829490901,144,9
"4180","roof",5705.78730857218,3568.62219599694,7913.63829490901,144,9
"4181","roof",4527.64374303287,3568.62219599694,7913.63829490901,144,10
"4182","roof",5552.59632952509,3568.62219599694,7913.63829490901,144,10
"4183","roof",3678.89257357258,3568.62219599694,7913.63829490901,144,10
"4184","roof",4025.16231402181,3568.62219599694,7913.63829490901,144,10
"4185","roof",3767.52097373275,3568.62219599694,7913.63829490901,144,10
"4186","roof",4191.47302374573,3568.62219599694,7913.63829490901,144,10
"4187","roof",4092.03918194164,3568.62219599694,7913.63829490901,144,10
"4188","roof",3689.37851251418,3568.62219599694,7913.63829490901,144,10
"4189","roof",4040.95926902317,3568.62219599694,7913.63829490901,144,10
"4190","roof",3762.45231427065,3568.62219599694,7913.63829490901,144,10
"4191","roof",3589.55684500485,3568.62219599694,7913.63829490901,144,11
"4192","roof",4282.72224272733,3568.62219599694,7913.63829490901,144,11
"4193","roof",4719.90519946424,3568.62219599694,7913.63829490901,144,11
"4194","roof",3973.87857323508,3568.62219599694,7913.63829490901,144,11
"4195","roof",5019.58268513395,3568.62219599694,7913.63829490901,144,11
"4196","roof",4221.32485919358,3568.62219599694,7913.63829490901,144,11
"4197","roof",3655.92272564412,3568.62219599694,7913.63829490901,144,11
"4198","roof",3815.55060026779,3568.62219599694,7913.63829490901,144,11
"4199","roof",5211.73590666908,3568.62219599694,7913.63829490901,144,11
"4200","roof",3798.79537768089,3568.62219599694,7913.63829490901,144,11
"4201","roof",3589.96069434841,3568.62219599694,7913.63829490901,144,12
"4202","roof",3989.59224325432,3568.62219599694,7913.63829490901,144,12
"4203","roof",4022.07897240378,3568.62219599694,7913.63829490901,144,12
"4204","roof",4262.72278197713,3568.62219599694,7913.63829490901,144,12
"4205","roof",3928.43668597764,3568.62219599694,7913.63829490901,144,12
"4206","roof",3712.3553348442,3568.62219599694,7913.63829490901,144,12
"4207","roof",4191.22670634256,3568.62219599694,7913.63829490901,144,12
"4208","roof",3568.95165088907,3568.62219599694,7913.63829490901,144,12
"4209","roof",7560.0894012182,3568.62219599694,7913.63829490901,144,12
"4210","roof",4029.8485202366,3568.62219599694,7913.63829490901,144,12
"4211","roof",11698.8645994722,3568.62219599694,7913.63829490901,216,2
"4212","roof",11698.8645994722,3568.62219599694,7913.63829490901,216,2
"4213","roof",11698.8645994722,3568.62219599694,7913.63829490901,216,2
"4214","roof",11698.8645994722,3568.62219599694,7913.63829490901,216,2
"4215","roof",11698.8645994722,3568.62219599694,7913.63829490901,216,2
"4216","roof",11698.8645994722,3568.62219599694,7913.63829490901,216,2
"4217","roof",11698.8645994722,3568.62219599694,7913.63829490901,216,2
"4218","roof",11698.8645994722,3568.62219599694,7913.63829490901,216,2
"4219","roof",11698.8645994722,3568.62219599694,7913.63829490901,216,2
"4220","roof",11698.8645994722,3568.62219599694,7913.63829490901,216,2
"4221","roof",6428.29006078955,3568.62219599694,7913.63829490901,216,3
"4222","roof",17120.3215209482,3568.62219599694,7913.63829490901,216,3
"4223","roof",4173.41293956135,3568.62219599694,7913.63829490901,216,3
"4224","roof",10903.1977904185,3568.62219599694,7913.63829490901,216,3
"4225","roof",10903.1977904185,3568.62219599694,7913.63829490901,216,3
"4226","roof",4406.07963224257,3568.62219599694,7913.63829490901,216,3
"4227","roof",22593.5289196921,3568.62219599694,7913.63829490901,216,3
"4228","roof",4392.74945010391,3568.62219599694,7913.63829490901,216,3
"4229","roof",41907.8203418873,3568.62219599694,7913.63829490901,216,3
"4230","roof",25596.4298140544,3568.62219599694,7913.63829490901,216,3
"4231","roof",9930.43727256966,3568.62219599694,7913.63829490901,216,4
"4232","roof",4772.6081363305,3568.62219599694,7913.63829490901,216,4
"4233","roof",6935.01449552251,3568.62219599694,7913.63829490901,216,4
"4234","roof",8237.28993027013,3568.62219599694,7913.63829490901,216,4
"4235","roof",3574.34029727218,3568.62219599694,7913.63829490901,216,4
"4236","roof",10509.8771050493,3568.62219599694,7913.63829490901,216,4
"4237","roof",10441.9870567425,3568.62219599694,7913.63829490901,216,4
"4238","roof",5147.87610092086,3568.62219599694,7913.63829490901,216,4
"4239","roof",15898.6196540052,3568.62219599694,7913.63829490901,216,4
"4240","roof",10997.1316672055,3568.62219599694,7913.63829490901,216,4
"4241","roof",3625.83188653513,3568.62219599694,7913.63829490901,216,5
"4242","roof",6457.89612402415,3568.62219599694,7913.63829490901,216,5
"4243","roof",6031.27329428452,3568.62219599694,7913.63829490901,216,5
"4244","roof",3861.38699335309,3568.62219599694,7913.63829490901,216,5
"4245","roof",3845.37925027364,3568.62219599694,7913.63829490901,216,5
"4246","roof",6832.48616474219,3568.62219599694,7913.63829490901,216,5
"4247","roof",4124.04879450599,3568.62219599694,7913.63829490901,216,5
"4248","roof",8525.4386407482,3568.62219599694,7913.63829490901,216,5
"4249","roof",4733.81561307759,3568.62219599694,7913.63829490901,216,5
"4250","roof",3608.33361423629,3568.62219599694,7913.63829490901,216,5
"4251","roof",8026.86571441171,3568.62219599694,7913.63829490901,216,6
"4252","roof",4221.69721412544,3568.62219599694,7913.63829490901,216,6
"4253","roof",4392.48089619362,3568.62219599694,7913.63829490901,216,6
"4254","roof",3630.40568592974,3568.62219599694,7913.63829490901,216,6
"4255","roof",5358.81885595838,3568.62219599694,7913.63829490901,216,6
"4256","roof",6870.27316015515,3568.62219599694,7913.63829490901,216,6
"4257","roof",7407.44658572972,3568.62219599694,7913.63829490901,216,6
"4258","roof",5303.84504149533,3568.62219599694,7913.63829490901,216,6
"4259","roof",3618.74964285321,3568.62219599694,7913.63829490901,216,6
"4260","roof",4195.36728100041,3568.62219599694,7913.63829490901,216,6
"4261","roof",3571.07526913664,3568.62219599694,7913.63829490901,216,7
"4262","roof",3657.65299515098,3568.62219599694,7913.63829490901,216,7
"4263","roof",3665.19403711668,3568.62219599694,7913.63829490901,216,7
"4264","roof",3788.40592656402,3568.62219599694,7913.63829490901,216,7
"4265","roof",4854.03279583505,3568.62219599694,7913.63829490901,216,7
"4266","roof",3653.18845988612,3568.62219599694,7913.63829490901,216,7
"4267","roof",4269.04274800991,3568.62219599694,7913.63829490901,216,7
"4268","roof",4394.39398620893,3568.62219599694,7913.63829490901,216,7
"4269","roof",4542.00058208719,3568.62219599694,7913.63829490901,216,7
"4270","roof",4600.14115921605,3568.62219599694,7913.63829490901,216,7
"4271","roof",3903.35112390284,3568.62219599694,7913.63829490901,216,8
"4272","roof",6610.02235411825,3568.62219599694,7913.63829490901,216,8
"4273","roof",3957.02021543479,3568.62219599694,7913.63829490901,216,8
"4274","roof",4233.71485523475,3568.62219599694,7913.63829490901,216,8
"4275","roof",4613.39825486863,3568.62219599694,7913.63829490901,216,8
"4276","roof",4503.15152489697,3568.62219599694,7913.63829490901,216,8
"4277","roof",4452.79939131626,3568.62219599694,7913.63829490901,216,8
"4278","roof",3573.38243715402,3568.62219599694,7913.63829490901,216,8
"4279","roof",3875.52560837319,3568.62219599694,7913.63829490901,216,8
"4280","roof",4138.69207899557,3568.62219599694,7913.63829490901,216,8
"4281","roof",3860.73467540904,3568.62219599694,7913.63829490901,216,9
"4282","roof",4747.43326733788,3568.62219599694,7913.63829490901,216,9
"4283","roof",4017.94958810171,3568.62219599694,7913.63829490901,216,9
"4284","roof",3685.36204399273,3568.62219599694,7913.63829490901,216,9
"4285","roof",3662.65180520166,3568.62219599694,7913.63829490901,216,9
"4286","roof",3780.46821665958,3568.62219599694,7913.63829490901,216,9
"4287","roof",3595.4755548599,3568.62219599694,7913.63829490901,216,9
"4288","roof",3937.11179638351,3568.62219599694,7913.63829490901,216,9
"4289","roof",3829.48527213825,3568.62219599694,7913.63829490901,216,9
"4290","roof",3966.36280386124,3568.62219599694,7913.63829490901,216,9
"4291","roof",4028.1324134833,3568.62219599694,7913.63829490901,216,10
"4292","roof",4018.01560843105,3568.62219599694,7913.63829490901,216,10
"4293","roof",3851.41653979124,3568.62219599694,7913.63829490901,216,10
"4294","roof",6059.70520656398,3568.62219599694,7913.63829490901,216,10
"4295","roof",4887.43100554558,3568.62219599694,7913.63829490901,216,10
"4296","roof",5324.05059685118,3568.62219599694,7913.63829490901,216,10
"4297","roof",3691.74041879611,3568.62219599694,7913.63829490901,216,10
"4298","roof",4285.01951348912,3568.62219599694,7913.63829490901,216,10
"4299","roof",4197.73843904389,3568.62219599694,7913.63829490901,216,10
"4300","roof",4918.17440255658,3568.62219599694,7913.63829490901,216,10
"4301","roof",4651.39635100254,3568.62219599694,7913.63829490901,216,11
"4302","roof",3592.58199242954,3568.62219599694,7913.63829490901,216,11
"4303","roof",3756.94151297918,3568.62219599694,7913.63829490901,216,11
"4304","roof",3936.04043282507,3568.62219599694,7913.63829490901,216,11
"4305","roof",3875.35756623555,3568.62219599694,7913.63829490901,216,11
"4306","roof",3663.83859979544,3568.62219599694,7913.63829490901,216,11
"4307","roof",4494.31250134283,3568.62219599694,7913.63829490901,216,11
"4308","roof",3774.54318065884,3568.62219599694,7913.63829490901,216,11
"4309","roof",7931.50820944713,3568.62219599694,7913.63829490901,216,11
"4310","roof",4425.03928693492,3568.62219599694,7913.63829490901,216,11
"4311","roof",4570.89720599392,3568.62219599694,7913.63829490901,216,12
"4312","roof",4638.83836612281,3568.62219599694,7913.63829490901,216,12
"4313","roof",5521.4953383171,3568.62219599694,7913.63829490901,216,12
"4314","roof",3615.98952005034,3568.62219599694,7913.63829490901,216,12
"4315","roof",3643.06561034759,3568.62219599694,7913.63829490901,216,12
"4316","roof",3983.26523901416,3568.62219599694,7913.63829490901,216,12
"4317","roof",3743.15792418866,3568.62219599694,7913.63829490901,216,12
"4318","roof",3874.63694553321,3568.62219599694,7913.63829490901,216,12
"4319","roof",3714.7548055749,3568.62219599694,7913.63829490901,216,12
"4320","roof",3628.33454603616,3568.62219599694,7913.63829490901,216,12
"4321","shack",2531.00595020956,429.321777893837,491.266175601061,2,2
"4322","shack",1069.79279451869,429.321777893837,491.266175601061,2,2
"4323","shack",5714.24732219387,429.321777893837,491.266175601061,2,2
"4324","shack",601.718461164332,429.321777893837,491.266175601061,2,2
"4325","shack",920.842715660236,429.321777893837,491.266175601061,2,2
"4326","shack",51727.4679059632,429.321777893837,491.266175601061,2,2
